,current_user_id,Time,Event context,Component,Event name,Description,Origin,IP address
228,9661,"21/09/22, 09:47",Assignment: Activity 4 My Dream Job,Assignment,The status of the submission has been viewed.,The user with id '9661' has viewed the submission status page for the assignment with course module id '62757'.,web,201.217.216.162
229,9661,"21/09/22, 09:47",Assignment: Activity 4 My Dream Job,Assignment,Course module viewed,The user with id '9661' viewed the 'assign' activity with course module id '62757'.,web,201.217.216.162
230,9661,"21/09/22, 09:47",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9661' viewed the section number '1' of the course with id '186'.,web,190.144.167.253
231,9677,"21/09/22, 09:45",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9677' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
232,9677,"21/09/22, 09:45",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9677' viewed the course with id '186'.,web,201.217.216.162
233,9663,"21/09/22, 09:45",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9663' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
234,9663,"21/09/22, 09:45",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9663' viewed the course with id '186'.,web,201.217.216.162
235,9679,"21/09/22, 09:45",Assignment: Activity 4 My Dream Job,Assignment,The status of the submission has been viewed.,The user with id '9679' has viewed the submission status page for the assignment with course module id '62757'.,web,201.217.216.162
236,9679,"21/09/22, 09:45",Assignment: Activity 4 My Dream Job,Assignment,Course module viewed,The user with id '9679' viewed the 'assign' activity with course module id '62757'.,web,201.217.216.162
237,9679,"21/09/22, 09:45",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9679' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
238,9680,"21/09/22, 09:43",Page: CLASS PRESENTATIONS,Page,Course module viewed,The user with id '9680' viewed the 'page' activity with course module id '63649'.,web,201.217.216.162
239,9680,"21/09/22, 09:43",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9680' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
240,9653,"21/09/22, 09:43",Lightbox Gallery: Photoshop Gallery,Lightbox Gallery,Course module viewed,The user with id '9653' viewed the 'lightboxgallery' activity with course module id '57972'.,web,201.217.216.162
241,9653,"21/09/22, 09:43",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9653' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
242,9645,"21/09/22, 09:42",Assignment: Activity 4 My Dream Job,User tours,Step shown,The user with id '9645' has viewed the tour with id '8' at step index '0' (id '32') on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=62757'.,web,201.217.216.162
243,9645,"21/09/22, 09:42",Assignment: Activity 4 My Dream Job,User tours,Tour started,The user with id '9645' has started the tour with id '8' on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=62757'.,web,201.217.216.162
244,9645,"21/09/22, 09:42",Assignment: Activity 4 My Dream Job,Assignment,The status of the submission has been viewed.,The user with id '9645' has viewed the submission status page for the assignment with course module id '62757'.,web,201.217.216.162
245,9645,"21/09/22, 09:42",Assignment: Activity 4 My Dream Job,Assignment,Course module viewed,The user with id '9645' viewed the 'assign' activity with course module id '62757'.,web,201.217.216.162
246,9683,"21/09/22, 09:42",Assignment: Activity 4 My Dream Job,User tours,Step shown,The user with id '9683' has viewed the tour with id '8' at step index '0' (id '32') on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=62757'.,web,201.217.216.162
247,9683,"21/09/22, 09:42",Assignment: Activity 4 My Dream Job,User tours,Tour started,The user with id '9683' has started the tour with id '8' on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=62757'.,web,201.217.216.162
248,9683,"21/09/22, 09:42",Assignment: Activity 4 My Dream Job,Assignment,The status of the submission has been viewed.,The user with id '9683' has viewed the submission status page for the assignment with course module id '62757'.,web,201.217.216.162
249,9683,"21/09/22, 09:42",Assignment: Activity 4 My Dream Job,Assignment,Course module viewed,The user with id '9683' viewed the 'assign' activity with course module id '62757'.,web,201.217.216.162
250,9645,"21/09/22, 09:42",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9645' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
251,9683,"21/09/22, 09:42",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9683' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
252,9628,"21/09/22, 09:41",Assignment: Activity 3 My Dream Job,User tours,Step shown,The user with id '9628' has viewed the tour with id '8' at step index '0' (id '32') on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=22341'.,web,201.217.216.162
253,9628,"21/09/22, 09:41",Assignment: Activity 3 My Dream Job,User tours,Tour started,The user with id '9628' has started the tour with id '8' on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=22341'.,web,201.217.216.162
254,9628,"21/09/22, 09:41",Assignment: Activity 3 My Dream Job,Assignment,The status of the submission has been viewed.,The user with id '9628' has viewed the submission status page for the assignment with course module id '22341'.,web,201.217.216.162
255,9628,"21/09/22, 09:41",Assignment: Activity 3 My Dream Job,Assignment,Course module viewed,The user with id '9628' viewed the 'assign' activity with course module id '22341'.,web,201.217.216.162
256,9628,"21/09/22, 09:41",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9628' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
257,9628,"21/09/22, 09:41",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9628' viewed the course with id '186'.,web,201.217.216.162
258,9683,"21/09/22, 09:40",Lightbox Gallery: Photoshop Gallery,Lightbox Gallery,Course module viewed,The user with id '9683' viewed the 'lightboxgallery' activity with course module id '57972'.,web,201.217.216.162
259,9683,"21/09/22, 09:40",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9683' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
260,9643,"21/09/22, 09:38",Assignment: Activity 4 My Dream Job,Assignment,The status of the submission has been viewed.,The user with id '9643' has viewed the submission status page for the assignment with course module id '62757'.,web,201.217.216.162
261,9643,"21/09/22, 09:38",Assignment: Activity 4 My Dream Job,Assignment,Course module viewed,The user with id '9643' viewed the 'assign' activity with course module id '62757'.,web,201.217.216.162
262,9643,"21/09/22, 09:38",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9643' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
263,9662,"21/09/22, 09:36",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9662' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
264,9679,"21/09/22, 09:35",Page: CLASS PRESENTATIONS,Page,Course module viewed,The user with id '9679' viewed the 'page' activity with course module id '63649'.,web,201.217.216.162
265,9628,"21/09/22, 09:35",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9628' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
266,9679,"21/09/22, 09:35",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9679' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
267,9657,"21/09/22, 09:35",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9657' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
268,9628,"21/09/22, 09:35",Assignment: Activity 3 My Dream Job,User tours,Step shown,The user with id '9628' has viewed the tour with id '8' at step index '0' (id '32') on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=22341'.,web,201.217.216.162
269,9671,"21/09/22, 09:35",Assignment: Activity 4 My Dream Job,User tours,Step shown,The user with id '9671' has viewed the tour with id '8' at step index '0' (id '32') on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=62757'.,web,201.217.216.162
270,9628,"21/09/22, 09:35",Assignment: Activity 3 My Dream Job,User tours,Tour started,The user with id '9628' has started the tour with id '8' on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=22341'.,web,201.217.216.162
271,9628,"21/09/22, 09:35",Assignment: Activity 3 My Dream Job,Assignment,The status of the submission has been viewed.,The user with id '9628' has viewed the submission status page for the assignment with course module id '22341'.,web,201.217.216.162
272,9628,"21/09/22, 09:35",Assignment: Activity 3 My Dream Job,Assignment,Course module viewed,The user with id '9628' viewed the 'assign' activity with course module id '22341'.,web,201.217.216.162
273,9671,"21/09/22, 09:35",Assignment: Activity 4 My Dream Job,User tours,Tour started,The user with id '9671' has started the tour with id '8' on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=62757'.,web,201.217.216.162
274,9671,"21/09/22, 09:35",Assignment: Activity 4 My Dream Job,Assignment,The status of the submission has been viewed.,The user with id '9671' has viewed the submission status page for the assignment with course module id '62757'.,web,201.217.216.162
275,9671,"21/09/22, 09:35",Assignment: Activity 4 My Dream Job,Assignment,Course module viewed,The user with id '9671' viewed the 'assign' activity with course module id '62757'.,web,201.217.216.162
276,9683,"21/09/22, 09:35",Assignment: Activity 4 My Dream Job,User tours,Step shown,The user with id '9683' has viewed the tour with id '8' at step index '0' (id '32') on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=62757'.,web,201.217.216.162
277,9683,"21/09/22, 09:35",Assignment: Activity 4 My Dream Job,User tours,Tour started,The user with id '9683' has started the tour with id '8' on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=62757'.,web,201.217.216.162
278,9683,"21/09/22, 09:35",Assignment: Activity 4 My Dream Job,Assignment,The status of the submission has been viewed.,The user with id '9683' has viewed the submission status page for the assignment with course module id '62757'.,web,201.217.216.162
279,9683,"21/09/22, 09:35",Assignment: Activity 4 My Dream Job,Assignment,Course module viewed,The user with id '9683' viewed the 'assign' activity with course module id '62757'.,web,201.217.216.162
280,9671,"21/09/22, 09:34",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9671' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
281,9683,"21/09/22, 09:34",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9683' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
282,9628,"21/09/22, 09:32",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9628' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
283,9667,"21/09/22, 09:30","Page: SCHOOL SURVEYS, ETC.",Page,Course module viewed,The user with id '9667' viewed the 'page' activity with course module id '63681'.,web,201.217.216.162
284,9667,"21/09/22, 09:29",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9667' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
285,9667,"21/09/22, 09:29",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9667' viewed the course with id '186'.,web,190.144.167.253
286,9628,"21/09/22, 09:29","Page: SCHOOL SURVEYS, ETC.",Page,Course module viewed,The user with id '9628' viewed the 'page' activity with course module id '63681'.,web,201.217.216.162
287,9628,"21/09/22, 09:29",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9628' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
288,9628,"21/09/22, 09:29",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9628' viewed the course with id '186'.,web,201.217.216.162
289,9657,"21/09/22, 09:29","Page: SCHOOL SURVEYS, ETC.",Page,Course module viewed,The user with id '9657' viewed the 'page' activity with course module id '63681'.,web,201.217.216.162
290,9657,"21/09/22, 09:28",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9657' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
291,9661,"21/09/22, 09:28","Page: SCHOOL SURVEYS, ETC.",Page,Course module viewed,The user with id '9661' viewed the 'page' activity with course module id '63681'.,web,201.217.216.162
292,9643,"21/09/22, 09:28","Page: SCHOOL SURVEYS, ETC.",Page,Course module viewed,The user with id '9643' viewed the 'page' activity with course module id '63681'.,web,201.217.216.162
293,9661,"21/09/22, 09:28",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9661' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
294,9657,"21/09/22, 09:28",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9657' viewed the course with id '186'.,web,201.217.216.162
295,9661,"21/09/22, 09:28",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9661' viewed the course with id '186'.,web,201.217.216.162
296,9643,"21/09/22, 09:28",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9643' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
297,9671,"21/09/22, 09:28","Page: SCHOOL SURVEYS, ETC.",Page,Course module viewed,The user with id '9671' viewed the 'page' activity with course module id '63681'.,web,201.217.216.162
298,9671,"21/09/22, 09:28",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9671' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
299,9671,"21/09/22, 09:27",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9671' viewed the course with id '186'.,web,201.217.216.162
300,9643,"21/09/22, 09:27",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9643' viewed the course with id '186'.,web,201.217.216.162
301,9640,"21/09/22, 09:27","Page: SCHOOL SURVEYS, ETC.",Page,Course module viewed,The user with id '9640' viewed the 'page' activity with course module id '63681'.,web,201.217.216.162
302,9640,"21/09/22, 09:27",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9640' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
303,9640,"21/09/22, 09:27",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9640' viewed the course with id '186'.,web,201.217.216.162
304,9683,"21/09/22, 09:27","Page: SCHOOL SURVEYS, ETC.",Page,Course module viewed,The user with id '9683' viewed the 'page' activity with course module id '63681'.,web,201.217.216.162
305,9683,"21/09/22, 09:26",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9683' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
306,9679,"21/09/22, 09:26","Page: SCHOOL SURVEYS, ETC.",Page,Course module viewed,The user with id '9679' viewed the 'page' activity with course module id '63681'.,web,201.217.216.162
307,9683,"21/09/22, 09:26",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9683' viewed the course with id '186'.,web,201.217.216.162
308,9679,"21/09/22, 09:26",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9679' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
309,9645,"21/09/22, 09:26","Page: SCHOOL SURVEYS, ETC.",Page,Course module viewed,The user with id '9645' viewed the 'page' activity with course module id '63681'.,web,201.217.216.162
310,9645,"21/09/22, 09:26",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9645' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
311,9681,"21/09/22, 09:26","Page: SCHOOL SURVEYS, ETC.",Page,Course module viewed,The user with id '9681' viewed the 'page' activity with course module id '63681'.,web,201.217.216.162
312,9645,"21/09/22, 09:26",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9645' viewed the course with id '186'.,web,201.217.216.162
313,9681,"21/09/22, 09:26",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9681' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
314,9625,"21/09/22, 09:26","Page: SCHOOL SURVEYS, ETC.",Page,Course module viewed,The user with id '9625' viewed the 'page' activity with course module id '63681'.,web,201.217.216.162
315,9681,"21/09/22, 09:26",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9681' viewed the course with id '186'.,web,201.217.216.162
316,9651,"21/09/22, 09:26","Page: SCHOOL SURVEYS, ETC.",Page,Course module viewed,The user with id '9651' viewed the 'page' activity with course module id '63681'.,web,201.217.216.162
317,9625,"21/09/22, 09:26",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9625' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
318,9680,"21/09/22, 09:26","Page: SCHOOL SURVEYS, ETC.",Page,Course module viewed,The user with id '9680' viewed the 'page' activity with course module id '63681'.,web,201.217.216.162
319,9651,"21/09/22, 09:25",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9651' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
320,9678,"21/09/22, 09:25","Page: SCHOOL SURVEYS, ETC.",Page,Course module viewed,The user with id '9678' viewed the 'page' activity with course module id '63681'.,web,201.217.216.162
321,9680,"21/09/22, 09:25",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9680' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
322,9677,"21/09/22, 09:25","Page: SCHOOL SURVEYS, ETC.",Page,Course module viewed,The user with id '9677' viewed the 'page' activity with course module id '63681'.,web,201.217.216.162
323,9626,"21/09/22, 09:25","Page: SCHOOL SURVEYS, ETC.",Page,Course module viewed,The user with id '9626' viewed the 'page' activity with course module id '63681'.,web,201.217.216.162
324,9663,"21/09/22, 09:25","Page: SCHOOL SURVEYS, ETC.",Page,Course module viewed,The user with id '9663' viewed the 'page' activity with course module id '63681'.,web,201.217.216.162
325,9651,"21/09/22, 09:25",Assignment: Activity 4 My Dream Job,User tours,Step shown,The user with id '9651' has viewed the tour with id '8' at step index '0' (id '32') on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=62757'.,web,201.217.216.162
326,9651,"21/09/22, 09:25",Assignment: Activity 4 My Dream Job,User tours,Tour started,The user with id '9651' has started the tour with id '8' on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=62757'.,web,201.217.216.162
327,9680,"21/09/22, 09:25",Page: CLASS PRESENTATIONS,Page,Course module viewed,The user with id '9680' viewed the 'page' activity with course module id '63649'.,web,201.217.216.162
328,9653,"21/09/22, 09:25","Page: SCHOOL SURVEYS, ETC.",Page,Course module viewed,The user with id '9653' viewed the 'page' activity with course module id '63681'.,web,201.217.216.162
329,9651,"21/09/22, 09:25",Assignment: Activity 4 My Dream Job,Assignment,The status of the submission has been viewed.,The user with id '9651' has viewed the submission status page for the assignment with course module id '62757'.,web,201.217.216.162
330,9651,"21/09/22, 09:25",Assignment: Activity 4 My Dream Job,Assignment,Course module viewed,The user with id '9651' viewed the 'assign' activity with course module id '62757'.,web,201.217.216.162
331,9677,"21/09/22, 09:25",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9677' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
332,9637,"21/09/22, 09:25","Page: SCHOOL SURVEYS, ETC.",Page,Course module viewed,The user with id '9637' viewed the 'page' activity with course module id '63681'.,web,201.217.216.162
333,9678,"21/09/22, 09:25",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9678' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
334,1125,"21/09/22, 09:25","Page: SCHOOL SURVEYS, ETC.",Page,Course module viewed,The user with id '11255' viewed the 'page' activity with course module id '63681'.,web,201.217.216.162
335,9626,"21/09/22, 09:25",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9626' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
336,9662,"21/09/22, 09:25","Page: SCHOOL SURVEYS, ETC.",Page,Course module viewed,The user with id '9662' viewed the 'page' activity with course module id '63681'.,web,201.217.216.162
337,9637,"21/09/22, 09:25",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9637' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
338,1125,"21/09/22, 09:25",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '11255' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
339,9653,"21/09/22, 09:25",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9653' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
340,9632,"21/09/22, 09:25","Page: SCHOOL SURVEYS, ETC.",Page,Course module viewed,The user with id '9632' viewed the 'page' activity with course module id '63681'.,web,201.217.216.162
341,9663,"21/09/22, 09:25",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9663' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
342,9662,"21/09/22, 09:25",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9662' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
343,9632,"21/09/22, 09:24",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9632' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
344,9632,"21/09/22, 09:24",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9632' viewed the course with id '186'.,web,201.217.216.162
345,9628,"21/09/22, 09:23",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9628' viewed the course with id '186'.,web,201.217.216.162
346,9662,"21/09/22, 09:23",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9662' viewed the course with id '186'.,web,201.217.216.162
347,9680,"21/09/22, 09:23",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9680' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
348,9680,"21/09/22, 09:23",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9680' viewed the course with id '186'.,web,201.217.216.162
349,9662,"21/09/22, 09:23",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9662' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
350,9657,"21/09/22, 09:23",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9657' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
351,9626,"21/09/22, 09:23",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9626' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
352,9626,"21/09/22, 09:22",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9626' viewed the course with id '186'.,web,201.217.216.162
353,9657,"21/09/22, 09:22",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9657' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
354,9637,"21/09/22, 09:22",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9637' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
355,9657,"21/09/22, 09:22",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9657' viewed the course with id '186'.,web,201.217.216.162
356,9637,"21/09/22, 09:22",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9637' viewed the course with id '186'.,web,201.217.216.162
357,9677,"21/09/22, 09:21",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9677' viewed the course with id '186'.,web,201.217.216.162
358,9677,"21/09/22, 09:21",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9677' viewed the course with id '186'.,web,201.217.216.162
359,9677,"21/09/22, 09:21",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9677' viewed the course with id '186'.,web,201.217.216.162
360,9625,"21/09/22, 09:21",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9625' viewed the course with id '186'.,web,201.217.216.162
361,9678,"21/09/22, 09:21",Assignment: Activity 4 My Dream Job,User tours,Step shown,The user with id '9678' has viewed the tour with id '8' at step index '0' (id '32') on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=62757'.,web,201.217.216.162
362,9678,"21/09/22, 09:21",Assignment: Activity 4 My Dream Job,User tours,Tour started,The user with id '9678' has started the tour with id '8' on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=62757'.,web,201.217.216.162
363,9678,"21/09/22, 09:21",Assignment: Activity 4 My Dream Job,Assignment,The status of the submission has been viewed.,The user with id '9678' has viewed the submission status page for the assignment with course module id '62757'.,web,201.217.216.162
364,9678,"21/09/22, 09:21",Assignment: Activity 4 My Dream Job,Assignment,Course module viewed,The user with id '9678' viewed the 'assign' activity with course module id '62757'.,web,201.217.216.162
365,9678,"21/09/22, 09:21",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9678' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
366,9678,"21/09/22, 09:21",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9678' viewed the course with id '186'.,web,201.217.216.162
367,9679,"21/09/22, 09:20",Assignment: Activity 4 My Dream Job,Assignment,The status of the submission has been viewed.,The user with id '9679' has viewed the submission status page for the assignment with course module id '62757'.,web,201.217.216.162
368,9679,"21/09/22, 09:20",Assignment: Activity 4 My Dream Job,Assignment,Course module viewed,The user with id '9679' viewed the 'assign' activity with course module id '62757'.,web,201.217.216.162
369,9663,"21/09/22, 09:20",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9663' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
370,9663,"21/09/22, 09:20",Assignment: Activity 3 My Dream Job,User tours,Step shown,The user with id '9663' has viewed the tour with id '8' at step index '0' (id '32') on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=22341'.,web,201.217.216.162
371,9663,"21/09/22, 09:20",Assignment: Activity 3 My Dream Job,User tours,Tour started,The user with id '9663' has started the tour with id '8' on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=22341'.,web,201.217.216.162
372,9663,"21/09/22, 09:20",Assignment: Activity 3 My Dream Job,Assignment,The status of the submission has been viewed.,The user with id '9663' has viewed the submission status page for the assignment with course module id '22341'.,web,201.217.216.162
373,9663,"21/09/22, 09:20",Assignment: Activity 3 My Dream Job,Assignment,Course module viewed,The user with id '9663' viewed the 'assign' activity with course module id '22341'.,web,201.217.216.162
374,9663,"21/09/22, 09:20",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9663' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
375,9679,"21/09/22, 09:20",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9679' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
376,9663,"21/09/22, 09:20",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9663' viewed the course with id '186'.,web,201.217.216.162
377,9679,"21/09/22, 09:20",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9679' viewed the course with id '186'.,web,201.217.216.162
378,9653,"21/09/22, 09:20",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9653' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
379,9653,"21/09/22, 09:19",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9653' viewed the course with id '186'.,web,201.217.216.162
380,9681,"21/09/22, 09:18",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9681' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
381,9651,"21/09/22, 09:17",Assignment: Activity 4 My Dream Job,User tours,Step shown,The user with id '9651' has viewed the tour with id '8' at step index '0' (id '32') on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=62757'.,web,201.217.216.162
382,9651,"21/09/22, 09:17",Assignment: Activity 4 My Dream Job,User tours,Tour started,The user with id '9651' has started the tour with id '8' on the page with URL 'https://aula.gimnasiovermont.edu.co/mod/assign/view.php?id=62757'.,web,201.217.216.162
383,9651,"21/09/22, 09:17",Assignment: Activity 4 My Dream Job,Assignment,The status of the submission has been viewed.,The user with id '9651' has viewed the submission status page for the assignment with course module id '62757'.,web,201.217.216.162
384,9651,"21/09/22, 09:17",Assignment: Activity 4 My Dream Job,Assignment,Course module viewed,The user with id '9651' viewed the 'assign' activity with course module id '62757'.,web,201.217.216.162
385,9681,"21/09/22, 09:17",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '9681' viewed the course with id '186'.,web,201.217.216.162
386,1125,"21/09/22, 09:17",Course: Tecnologías de la Información Cuarto,System,Course viewed,The user with id '11255' viewed the section number '1' of the course with id '186'.,web,201.217.216.162
